lat,long,RouteName
37.96188,-87.62999,Howell_Stops
37.96064,-87.62914,Howell_Stops
37.9603,-87.62718,Howell_Stops
37.96036,-87.62601,Howell_Stops
37.96033,-87.61774,Howell_Stops
37.96052,-87.61643,Howell_Stops
37.96099,-87.61528,Howell_Stops
37.96147,-87.61407,Howell_Stops
37.96198,-87.61293,Howell_Stops
37.96307,-87.6103,Howell_Stops
37.96501,-87.60998,Howell_Stops
37.966,-87.60997,Howell_Stops
37.96811,-87.60987,Howell_Stops
37.96909,-87.6099,Howell_Stops
37.97219,-87.60982,Howell_Stops
37.97409,-87.60974,Howell_Stops
37.97618,-87.60968,Howell_Stops
37.97933,-87.60962,Howell_Stops
37.98088,-87.60958,Howell_Stops
37.98086,-87.60494,Howell_Stops
37.98061,-87.60392,Howell_Stops
37.98064,-87.60229,Howell_Stops
37.98051,-87.6001,Howell_Stops
37.98048,-87.59905,Howell_Stops
37.98041,-87.59744,Howell_Stops
37.98043,-87.5959,Howell_Stops
37.98039,-87.59406,Howell_Stops
37.98034,-87.59224,Howell_Stops
37.98037,-87.59057,Howell_Stops
37.98028,-87.58575,Howell_Stops
37.98024,-87.58245,Howell_Stops
37.97955,-87.58136,Howell_Stops
37.97876,-87.5814,Howell_Stops
37.97347,-87.57429,Howell_Stops
37.98108,-87.60499,Howell_Stops
37.97413,-87.56964,Howell_Stops
37.97694,-87.62866,Howell_Stops
37.97235,-87.57462,Fulton_Stops
37.97304,-87.5755,Fulton_Stops
37.97295,-87.57516,Fulton_Stops
37.9745,-87.5768,Fulton_Stops
37.97513,-87.57783,Fulton_Stops
37.97616,-87.58112,Fulton_Stops
37.9793,-87.58105,Fulton_Stops
37.98018,-87.58105,Fulton_Stops
37.97955,-87.58136,Fulton_Stops
37.97876,-87.5814,Fulton_Stops
38.02078,-87.57521,Fulton_Stops
38.00528,-87.58149,Fulton_Stops
38.00432,-87.57864,Fulton_Stops
38.00425,-87.57705,Fulton_Stops
37.98212,-87.58108,Fulton_Stops
37.98288,-87.58102,Fulton_Stops
37.98383,-87.58098,Fulton_Stops
37.98527,-87.58097,Fulton_Stops
37.98702,-87.58092,Fulton_Stops
37.98768,-87.5809,Fulton_Stops
37.98951,-87.58152,Fulton_Stops
37.98949,-87.58258,Fulton_Stops
37.98949,-87.585,Fulton_Stops
37.99146,-87.58493,Fulton_Stops
37.99269,-87.58489,Fulton_Stops
37.9935,-87.58485,Fulton_Stops
37.99458,-87.58484,Fulton_Stops
37.99461,-87.58359,Fulton_Stops
37.99457,-87.58199,Fulton_Stops
37.99637,-87.58174,Fulton_Stops
38.00004,-87.58196,Fulton_Stops
37.99605,-87.58097,Fulton_Stops
37.99432,-87.58103,Fulton_Stops
37.99366,-87.58101,Fulton_Stops
37.99086,-87.58111,Fulton_Stops
37.98883,-87.58105,Fulton_Stops
37.98668,-87.58118,Fulton_Stops
37.98508,-87.58125,Fulton_Stops
37.98409,-87.5813,Fulton_Stops
37.98325,-87.5813,Fulton_Stops
37.98183,-87.58136,Fulton_Stops
37.9805,-87.58135,Fulton_Stops
37.9744,-87.57687,Fulton_Stops
37.97156,-87.57432,Fulton_Stops
37.97068,-87.57051,Fulton_Stops
37.97413,-87.56964,Fulton_Stops
38.00325,-87.57771,Fulton_Stops
37.97413,-87.56964,Fulton_Stops
37.97869,-87.57501,First_Avenue_Stops
37.98009,-87.57497,First_Avenue_Stops
37.98024,-87.57918,First_Avenue_Stops
37.982,-87.57489,First_Avenue_Stops
37.98341,-87.57486,First_Avenue_Stops
37.98472,-87.57482,First_Avenue_Stops
37.98673,-87.57477,First_Avenue_Stops
37.9883,-87.57476,First_Avenue_Stops
37.99471,-87.57456,First_Avenue_Stops
38.00142,-87.57338,First_Avenue_Stops
38.00106,-87.57188,First_Avenue_Stops
38.00313,-87.57278,First_Avenue_Stops
38.00495,-87.57428,First_Avenue_Stops
38.00335,-87.5741,First_Avenue_Stops
38.00749,-87.57412,First_Avenue_Stops
38.00969,-87.57411,First_Avenue_Stops
38.01175,-87.57406,First_Avenue_Stops
38.01403,-87.57405,First_Avenue_Stops
38.01573,-87.57396,First_Avenue_Stops
38.01809,-87.57392,First_Avenue_Stops
38.01966,-87.57388,First_Avenue_Stops
38.02129,-87.57382,First_Avenue_Stops
38.02533,-87.57374,First_Avenue_Stops
38.0308,-87.57426,First_Avenue_Stops
38.02526,-87.574,First_Avenue_Stops
38.02378,-87.57406,First_Avenue_Stops
38.02078,-87.57521,First_Avenue_Stops
38.01328,-87.57562,First_Avenue_Stops
38.01216,-87.57427,First_Avenue_Stops
38.01016,-87.57434,First_Avenue_Stops
38.00717,-87.579,First_Avenue_Stops
38.00727,-87.58137,First_Avenue_Stops
38.00528,-87.58149,First_Avenue_Stops
38.00432,-87.57864,First_Avenue_Stops
38.00425,-87.57705,First_Avenue_Stops
38.00325,-87.57771,First_Avenue_Stops
38.00601,-87.57681,First_Avenue_Stops
38.00693,-87.57678,First_Avenue_Stops
38.00528,-87.57452,First_Avenue_Stops
38.00338,-87.5745,First_Avenue_Stops
37.99386,-87.57479,First_Avenue_Stops
37.99097,-87.57492,First_Avenue_Stops
37.98859,-87.57489,First_Avenue_Stops
37.98703,-87.57498,First_Avenue_Stops
37.98501,-87.57506,First_Avenue_Stops
37.98331,-87.57508,First_Avenue_Stops
37.98218,-87.576,First_Avenue_Stops
37.97873,-87.57519,First_Avenue_Stops
37.97413,-87.56964,First_Avenue_Stops
38.03087,-87.57699,First_Avenue_Stops
37.97413,-87.56964,First_Avenue_Stops
37.98364,-87.49605,East_Connection_Stops
37.98829,-87.49253,East_Connection_Stops
37.98763,-87.49244,East_Connection_Stops
37.98884,-87.49254,East_Connection_Stops
37.98948,-87.49249,East_Connection_Stops
37.99033,-87.49237,East_Connection_Stops
37.99273,-87.4924,East_Connection_Stops
37.99503,-87.49264,East_Connection_Stops
37.99297,-87.49264,East_Connection_Stops
37.99189,-87.49273,East_Connection_Stops
37.96397,-87.49286,East_Connection_Stops
37.96462,-87.49114,East_Connection_Stops
37.96537,-87.49116,East_Connection_Stops
37.9664,-87.49246,East_Connection_Stops
37.96251,-87.4928,East_Connection_Stops
37.96226,-87.49037,East_Connection_Stops
37.96226,-87.48826,East_Connection_Stops
37.97176,-87.45952,East_Connection_Stops
37.97311,-87.45942,East_Connection_Stops
37.97545,-87.4595,East_Connection_Stops
37.9757,-87.46063,East_Connection_Stops
37.97943,-87.46249,East_Connection_Stops
37.99178,-87.46693,East_Connection_Stops
37.9913,-87.47273,East_Connection_Stops
37.99174,-87.47382,East_Connection_Stops
37.99457,-87.47376,East_Connection_Stops
37.99659,-87.47386,East_Connection_Stops
37.99988,-87.4738,East_Connection_Stops
38.00202,-87.47504,East_Connection_Stops
38.00012,-87.47795,East_Connection_Stops
37.99786,-87.4815,East_Connection_Stops
38.00036,-87.4816,East_Connection_Stops
38.00299,-87.48173,East_Connection_Stops
37.99637,-87.48461,East_Connection_Stops
37.9954,-87.48658,East_Connection_Stops
37.98837,-87.49279,East_Connection_Stops
37.98761,-87.49299,East_Connection_Stops
37.99548,-87.49145,East_Connection_Stops
37.99655,-87.48403,East_Connection_Stops
37.99759,-87.48168,East_Connection_Stops
38.00053,-87.47702,East_Connection_Stops
38.00194,-87.47475,East_Connection_Stops
38.00092,-87.47402,East_Connection_Stops
37.99699,-87.47408,East_Connection_Stops
37.99577,-87.47408,East_Connection_Stops
37.9927,-87.47407,East_Connection_Stops
37.98994,-87.47405,East_Connection_Stops
37.98614,-87.47413,East_Connection_Stops
37.98409,-87.47411,East_Connection_Stops
37.98218,-87.47416,East_Connection_Stops
37.9813,-87.47178,East_Connection_Stops
37.98135,-87.46908,East_Connection_Stops
37.98133,-87.46557,East_Connection_Stops
37.98076,-87.4628,East_Connection_Stops
37.97879,-87.46285,East_Connection_Stops
37.97548,-87.46115,East_Connection_Stops
37.96225,-87.4693,East_Connection_Stops
37.96244,-87.48912,East_Connection_Stops
37.96314,-87.49119,East_Connection_Stops
37.96935,-87.46325,East_Connection_Stops
37.96241,-87.48704,East_Connection_Stops
37.9664,-87.49246,East_Connection_Stops
37.97378,-87.55784,Downtown_Trolley_Stops
37.97387,-87.56114,Downtown_Trolley_Stops
37.97003,-87.55692,Downtown_Trolley_Stops
37.96199,-87.56629,Downtown_Trolley_Stops
37.9745,-87.5768,Downtown_Trolley_Stops
37.97513,-87.57783,Downtown_Trolley_Stops
37.97616,-87.58112,Downtown_Trolley_Stops
37.97418,-87.58132,Downtown_Trolley_Stops
37.9745,-87.5721,Downtown_Trolley_Stops
37.97869,-87.57501,Downtown_Trolley_Stops
37.98009,-87.57497,Downtown_Trolley_Stops
37.98095,-87.56386,Downtown_Trolley_Stops
37.98279,-87.56383,Downtown_Trolley_Stops
37.9847,-87.56378,Downtown_Trolley_Stops
37.98645,-87.56375,Downtown_Trolley_Stops
37.98722,-87.56369,Downtown_Trolley_Stops
37.9882,-87.56369,Downtown_Trolley_Stops
37.98936,-87.56368,Downtown_Trolley_Stops
37.99022,-87.56364,Downtown_Trolley_Stops
37.9911,-87.56364,Downtown_Trolley_Stops
37.99217,-87.56353,Downtown_Trolley_Stops
37.9922,-87.56133,Downtown_Trolley_Stops
37.99134,-87.56373,Downtown_Trolley_Stops
37.99041,-87.56371,Downtown_Trolley_Stops
37.98758,-87.56379,Downtown_Trolley_Stops
37.98671,-87.56382,Downtown_Trolley_Stops
37.98579,-87.56385,Downtown_Trolley_Stops
37.98489,-87.56386,Downtown_Trolley_Stops
37.98399,-87.56388,Downtown_Trolley_Stops
37.98031,-87.56397,Downtown_Trolley_Stops
37.97944,-87.56396,Downtown_Trolley_Stops
37.97413,-87.56964,Downtown_Trolley_Stops
37.97413,-87.56964,Downtown_Trolley_Stops
37.96388,-87.56607,Downtown_Trolley_Stops
37.99217,-87.56353,Downtown_Trolley_Stops
37.96397,-87.49286,Covert_Stops
37.96462,-87.49114,Covert_Stops
37.96537,-87.49116,Covert_Stops
37.9664,-87.49246,Covert_Stops
37.96251,-87.4928,Covert_Stops
37.96314,-87.49119,Covert_Stops
37.96248,-87.49435,Covert_Stops
37.96247,-87.4962,Covert_Stops
37.96245,-87.4984,Covert_Stops
37.96041,-87.56534,Covert_Stops
37.96199,-87.56629,Covert_Stops
37.96112,-87.56593,Covert_Stops
37.97183,-87.57125,Covert_Stops
37.96997,-87.56994,Covert_Stops
37.9683,-87.56856,Covert_Stops
37.96661,-87.56717,Covert_Stops
37.96388,-87.56607,Covert_Stops
37.96272,-87.5668,Covert_Stops
37.96045,-87.56411,Covert_Stops
37.96036,-87.54794,Covert_Stops
37.95841,-87.54796,Covert_Stops
37.9566,-87.54802,Covert_Stops
37.95551,-87.54536,Covert_Stops
37.9555,-87.54361,Covert_Stops
37.9555,-87.54051,Covert_Stops
37.95547,-87.53897,Covert_Stops
37.95546,-87.53455,Covert_Stops
37.95547,-87.53152,Covert_Stops
37.95557,-87.53151,Covert_Stops
37.9552,-87.52718,Covert_Stops
37.95509,-87.52069,Covert_Stops
37.95503,-87.51629,Covert_Stops
37.95502,-87.51331,Covert_Stops
37.95497,-87.51009,Covert_Stops
37.95491,-87.5068,Covert_Stops
37.95493,-87.5033,Covert_Stops
37.95495,-87.50098,Covert_Stops
37.95541,-87.49739,Covert_Stops
37.95687,-87.49749,Covert_Stops
37.95777,-87.49734,Covert_Stops
37.96226,-87.49839,Covert_Stops
37.96234,-87.49651,Covert_Stops
37.96231,-87.49426,Covert_Stops
37.96228,-87.49286,Covert_Stops
37.95516,-87.50201,Covert_Stops
37.95513,-87.50347,Covert_Stops
37.95513,-87.50656,Covert_Stops
37.95519,-87.50931,Covert_Stops
37.95513,-87.51314,Covert_Stops
37.95525,-87.51571,Covert_Stops
37.95523,-87.52029,Covert_Stops
37.95531,-87.52363,Covert_Stops
37.95536,-87.52825,Covert_Stops
37.95559,-87.537,Covert_Stops
37.95557,-87.53865,Covert_Stops
37.95563,-87.54571,Covert_Stops
37.95561,-87.54781,Covert_Stops
37.9573,-87.54787,Covert_Stops
37.95893,-87.54783,Covert_Stops
37.96043,-87.54879,Covert_Stops
37.96044,-87.55232,Covert_Stops
37.96052,-87.55688,Covert_Stops
37.96056,-87.56537,Covert_Stops
37.96282,-87.5661,Covert_Stops
37.96567,-87.56617,Covert_Stops
37.96652,-87.56689,Covert_Stops
37.96053,-87.55945,Covert_Stops
37.96046,-87.55963,Covert_Stops
37.96045,-87.55715,Covert_Stops
37.97068,-87.57051,Covert_Stops
37.97413,-87.56964,Covert_Stops
37.97413,-87.56964,Covert_Stops
37.96247,-87.49976,Covert_Stops
37.95898,-87.49994,Covert_Stops
37.978786,-87.4074259,WATS
37.9769557,-87.3964632,WATS
37.9779996,-87.3939226,WATS
37.9547391,-87.4422059,WATS
37.9754131,-87.3915454,WATS
37.9569404,-87.3804291,WATS
37.9532282,-87.3801744,WATS
37.9527199,-87.3953359,WATS
37.946162, -87.401035, WATS
37.9492296,-87.4083882,WATS
37.9486599,-87.4158005,WATS
37.9727788,-87.4440517,WATS
37.974817,-87.4468949,WATS
37.9786703,-87.4415987,WATS
37.9753547,-87.464415,WATS
37.9730117,-87.4100383,WATS
37.9585978,-87.4513268,WATS
37.9460855,-87.4588948,WATS
37.9453884,-87.407413,WATS
37.9625609,-87.3979326,WATS
37.975037,-87.393728,WATS
37.974528,-87.4036423,WATS
37.9738183,-87.4066767,WATS
38.0420417,-87.3705228,WATS
38.0420576,-87.3673225,WATS
38.049805,-87.3093077,WATS
38.048879,-87.356986,WATS
38.0460805,-87.3714856,WATS
38.041106,-87.374483,WATS
38.0475662,-87.2768239,WATS
38.047076,-87.272033,WATS
38.0414207,-87.2724862,WATS
38.039281,-87.265295,WATS
38.0397631,-87.2651691,WATS
38.0403795,-87.2639359,WATS
38.0389463,-87.2601859,WATS
38.0405066,-87.2503621,WATS
38.0498102,-87.2644254,WATS
38.0545697,-87.2748764,WATS
38.0585278,-87.272676,WATS
38.050985,-87.275511,WATS
38.0497543,-87.2833794,WATS
38.0481517,-87.2871479,WATS
